restaurant,url,inspection_date,violation_desc,score,grade,lat,long,mean_rating_before,mean_rating_after
LUCY LOVES MANERO'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d18954197-Reviews-Manero_s_Pizza-New_York_City_New_York.html,2019-12-04,Evidence of rats or live rats present in facility's food and/or non-food areas.,39,C,40.778919615406,-73.95391960899,4.5,4.75
RIBALTA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3158813-Reviews-Ribalta_Pizza-New_York_City_New_York.html,2017-02-01,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.73348633545,-73.991798383267,4.28030303030303,4.518134715025907
RUBIROSA PIZZA & RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d2009679-Reviews-Rubirosa-New_York_City_New_York.html,2020-02-06,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13,A,40.760828470287,-73.968887432352,4.552432432432433,3.75
K RICO,https://www.tripadvisor.com/Restaurant_Review-g60763-d7617787-Reviews-K_Rico_Steakhouse-New_York_City_New_York.html,2018-04-25,Evidence of mice or live mice present in facility's food and/or non-food areas.,20,,40.764438696522,-73.988235134758,4.647318960751797,4.788375558867362
ROYAL 35 STEAK HOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d12015308-Reviews-Royal_35_Steakhouse-New_York_City_New_York.html,2019-01-07,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,40.749001634104,-73.983831133498,4.6441441441441444,4.555555555555555
BRAVO PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d779894-Reviews-Bravo_Pizza-New_York_City_New_York.html,2020-01-13,Hot food item not held at or above 140Âº F.,12,A,40.727472716915,-74.005480478325,4.035087719298246,4.0
KEENS STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d425330-Reviews-Keens_Steakhouse-New_York_City_New_York.html,2020-01-21,Food contact surface not properly maintained.,13,A,40.775337716447,-73.947538635214,4.506101938262742,4.382352941176471
GALLAGHER'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d478965-Reviews-Gallagher_s_Steak_House-New_York_City_New_York.html,2018-04-30,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13,A,40.762903825253,-73.98371944923801,4.288745387453875,4.55875
PATZERIA'S PERFECT PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d778986-Reviews-Patzeria_Perfect_Pizza-New_York_City_New_York.html,2017-04-21,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,16,B,40.763854030179,-73.987917564599,4.412987012987013,4.4765625
DANIELLO'S PIZZERIA & RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d4478420-Reviews-Cafe_Daniello_s_Pizzeria_Restaurant-New_York_City_New_York.html,2019-08-26,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",49,,40.737255148645,-73.99692196379,4.0476190476190474,2.0
WOLFGANG'S STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1862364-Reviews-Wolfgang_s_Steakhouse_Midtown_54th_Street-New_York_City_New_York.html,2017-07-17,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",25,,40.851030689063,-73.938763711348,4.15158924205379,3.976470588235294
SPARKS STEAK HOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d425681-Reviews-Sparks_Steak_House-New_York_City_New_York.html,2017-07-17,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,12,A,40.711890801265,-73.99957075452599,4.182027649769585,4.243986254295533
ZIA MARIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d10396202-Reviews-Zia_Maria_Chelsea-New_York_City_New_York.html,2017-07-17,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,20,,40.778274977929996,-73.948363166008,4.285714285714286,3.5652173913043477
ARTICHOKE BASILLE'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15162035-Reviews-Artichoke_Basille_s_Pizza-New_York_City_New_York.html,2018-07-17,Evidence of mice or live mice present in facility's food and/or non-food areas.,23,,40.780147669306004,-73.950102122087,4.323699421965318,4.319148936170213
GINA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15059043-Reviews-Gina_La_Fornarina-New_York_City_New_York.html,2018-07-17,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,A,40.793231573165,-73.943468732239,,3.3333333333333335
PIZZA ETALIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19270365-Reviews-Pizza_Etalia-New_York_City_New_York.html,2019-07-17,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",45,,40.7581174832,-73.987896951475,,4.5
MOTORINO,https://www.tripadvisor.com/Restaurant_Review-g60763-d11832948-Reviews-Motorino-New_York_City_New_York.html,2019-07-17,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,A,40.739124333525,-74.00304564563001,3.870967741935484,3.5
TALIA'S STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d459329-Reviews-Talia_s_Steakhouse_Bar-New_York_City_New_York.html,2017-07-18,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8,A,40.729339283726,-74.00105355146,3.766871165644172,4.044444444444444
NICK'S RESTAURANT PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d476854-Reviews-Nick_s-New_York_City_New_York.html,2017-07-18,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,38,,40.749408632635,-73.990843601399,4.4476744186046515,4.527272727272727
DANIELLO'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d5485365-Reviews-Daniello_s_Pizzeria-New_York_City_New_York.html,2017-07-18,Proper sanitization not provided for utensil ware washing operation.,12,A,40.758166916485,-73.96258267285499,3.6,
ROBERTA'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d11750492-Reviews-Roberta_s-New_York_City_New_York.html,2017-07-18,Proper sanitization not provided for utensil ware washing operation.,2,A,40.798096198339,-73.939892520161,4.5,4.117647058823529
BROOKLYN PIZZA MASTERS,https://www.tripadvisor.com/Restaurant_Review-g60763-d19667404-Reviews-Brooklyn_Pizza_Masters_Llc-New_York_City_New_York.html,2018-07-18,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",15,,40.739864411637,-73.98449012921,,
PALM RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d478260-Reviews-The_Palm_Palm_West-New_York_City_New_York.html,2018-07-18,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13,A,40.725438721798,-74.007637799305,4.311475409836065,4.161290322580645
MEDITERRANEO PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d11837684-Reviews-Mediterraneo_Pizza-New_York_City_New_York.html,2019-07-18,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",7,A,40.769269449645,-73.95491190333101,,
KING'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4731177-Reviews-King_s_Pizza_of_Harlem-New_York_City_New_York.html,2019-07-18,Hot food item not held at or above 140Âº F.,12,A,40.802492984625,-73.95079326569,5.0,
99 CENT EXPRESS PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3786278-Reviews-99_Cent_Express_Pizza-New_York_City_New_York.html,2017-07-19,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,11,A,40.75704199863,-73.99362190872,4.296296296296297,4.333333333333333
ANGELO'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d953192-Reviews-Angelo_s_Pizza-New_York_City_New_York.html,2018-07-19,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.760476326281,-73.96601423935999,3.9938900203665986,4.113636363636363
PIZZA PARK,https://www.tripadvisor.com/Restaurant_Review-g60763-d1594710-Reviews-Pizza_Park_Corporation-New_York_City_New_York.html,2018-07-19,Hot food item not held at or above 140Âº F.,13,A,40.729391434692005,-74.001006647563,4.551724137931035,3.6666666666666665
TACO BELL PIZZA HUT EXPRESS,https://www.tripadvisor.com/Restaurant_Review-g60763-d4660003-Reviews-Taco_Bell-New_York_City_New_York.html,2019-07-19,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13,A,40.85067595320999,-73.93752782514301,4.0,
CASABIANCA  PIZZA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d425634-Reviews-Casabianca-New_York_City_New_York.html,2016-07-20,Hot food item not held at or above 140Âº F.,9,A,40.782078262096,-73.98095960951001,4.0,4.0
VICTORIO'S PIZZA PLUS,https://www.tripadvisor.com/Restaurant_Review-g60763-d10539122-Reviews-Victorio_s_Pizza_Plus-New_York_City_New_York.html,2017-07-20,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,0.0,0.0,4.25,4.333333333333333
SPEEDY ROMEO,https://www.tripadvisor.com/Restaurant_Review-g60763-d10155371-Reviews-Speedy_Romeo-New_York_City_New_York.html,2017-07-21,Food Protection Certificate not held by supervisor of food operations.,10,A,40.755121972704,-73.980739948752,4.681818181818182,3.8333333333333335
PIZZA BY CERTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1963649-Reviews-Pizza_by_Cer_te-New_York_City_New_York.html,2016-07-22,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,11,A,40.725579548742,-73.977764828804,4.55,4.476190476190476
99Â¢ VILLAGE PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d23038358-Reviews-99_Cent_Village_Pizza-New_York_City_New_York.html,2019-07-22,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",10,A,40.775374392526004,-73.95648195681501,,
ROCKY'S PIZZA 14TH STREET CORP,https://www.tripadvisor.com/Restaurant_Review-g60763-d3722392-Reviews-Rocky_s_Pizza_14th_St-New_York_City_New_York.html,2019-07-22,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,40.77827285406,-73.95648366598,4.071428571428571,5.0
J'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4432818-Reviews-J_s_Pizza-New_York_City_New_York.html,2019-07-22,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.787875653166,-73.953693100962,3.6363636363636362,
PICASSO PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3821405-Reviews-Picasso_Pizza-New_York_City_New_York.html,2018-07-23,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,11,A,40.77827285406,-73.95648366598,4.310344827586207,4.7894736842105265
PIZZA & PITA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4727274-Reviews-Pizza_Pita-New_York_City_New_York.html,2018-07-23,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5,A,40.764324766383,-73.958543269375,4.5,3.75
MARINARA  PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d17522229-Reviews-Marinara_Pizza-New_York_City_New_York.html,2019-07-23,Proper sanitization not provided for utensil ware washing operation.,55,,40.718444982329004,-73.991338486346,,1.5
JOHN'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d457778-Reviews-John_s_of_Times_Square-New_York_City_New_York.html,2017-07-24,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,10,A,40.770723278240006,-73.959903965837,4.278714229713838,4.1941941941941945
WOLFGANG'S STEAK HOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d425364-Reviews-Wolfgang_s_Steakhouse-New_York_City_New_York.html,2017-07-24,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",6,A,40.748157057747,-73.973440809051,4.098591549295775,4.194805194805195
